image_path,caption,width,height,similarity,punsafe,pwatermark,aesthetic_score,caption_len_words
data/laion_aesthetic_subset\016398.jpg,Lana Temina - Autumn at the Boat Station (watercolor),700.0,460.0,0.3506519496440887,1.0200177484875894e-06,0.1034757867455482,6.58434009552002,9
data/laion_aesthetic_subset\016399.jpg,"The beautiful Burg Eltz in Germany, one of the most impressive castles and locations in Europe.",926.0,618.0,0.330430269241333,5.646490080835065e-06,0.1157674491405487,6.536661148071289,16
data/laion_aesthetic_subset\016403.jpg,Amazing Fairytale Pictures & Backgrounds,1920.0,1356.0,0.304936945438385,1.679285014688503e-05,0.043594267219305,6.668162345886231,5
data/laion_aesthetic_subset\016407.jpg,"Sparks Lake, Oregon",1000.0,667.0,0.3255163729190826,8.986219768303272e-07,0.1684517711400985,6.607579231262207,3
data/laion_aesthetic_subset\016412.jpg,Tips for Great Landscape Photography,1068.0,580.0,0.3051389157772064,9.682953532319516e-07,0.1461477279663086,6.520097255706787,5
data/laion_aesthetic_subset\016419.jpg,Estate Planning for Your Loved Ones,950.0,618.0,0.3058278262615204,0.0002287030220031,0.1357316672801971,6.587970733642578,6
data/laion_aesthetic_subset\016426.jpg,Florian Wenzel New Zealand Landscape Photography,1200.0,962.0,0.3142343759536743,5.395857897383394e-06,0.1110282987356185,6.517791271209717,6
data/laion_aesthetic_subset\016427.jpg,Night photography panorama over Trona Pinnacles in California by Austin Jackson,550.0,275.0,0.3528169691562652,1.497309995102114e-06,0.1250237673521042,6.585978984832764,11
data/laion_aesthetic_subset\016436.jpg,The Road to Mount Cook,1000.0,707.0,0.3404351472854614,2.7164492166775744e-06,0.1201498061418533,6.713891506195068,5
data/laion_aesthetic_subset\016441.jpg,"Ancient Village, St. Emilion, France photo via lily",424.0,640.0,0.3583965301513672,3.198811100446619e-05,0.0169110354036092,6.552333831787109,8
data/laion_aesthetic_subset\016442.jpg,"Kelly McKernan, paintings",600.0,600.0,0.309626817703247,0.0001587867736816,0.1375830918550491,6.888713836669922,3
data/laion_aesthetic_subset\016447.jpg,Boat at coast against asunset  Nature composition Stock Photo - 13264153,290.0,450.0,0.2984384596347809,0.0001252591609954,0.159641683101654,6.687408924102783,11
data/laion_aesthetic_subset\016450.jpg,"""""""One cup of cherries 6x6  oil on board"""" original fine art by Claudia Hammer""",499.0,500.0,0.3272929489612579,4.6843308609823e-07,0.0711418241262435,6.549113750457764,14
data/laion_aesthetic_subset\016454.jpg,"Mt. Rundle at Two Jacks Lake, Banff, Canada",800.0,534.0,0.3184077739715576,1.4479178389592562e-06,0.1604064553976059,6.538395881652832,8
data/laion_aesthetic_subset\016457.jpg,The Spanish Princess' Charlotte Hope On Her Journey From Living Room Acting To Games Of Thrones,1280.0,1920.0,0.2965607047080993,0.0025259554386138,0.1198363751173019,6.755807876586914,16
data/laion_aesthetic_subset\016459.jpg,Last Light at Dustanburgh,1000.0,743.0,0.301367849111557,2.459303914292832e-06,0.0350743122398853,6.608687400817871,4
data/laion_aesthetic_subset\016461.jpg,Head to the Nevada Desert in August for the annual Burning Man art festival.,1024.0,650.0,0.3630108535289764,0.0002247989177703,0.1056174412369728,6.664915561676025,14
data/laion_aesthetic_subset\016466.jpg,Portrait of a Shoemaker,800.0,534.0,0.3089205324649811,4.942702071275562e-05,0.0672341212630271,6.789675712585449,4
data/laion_aesthetic_subset\016476.jpg,ART~ The Canals Of Venice~ Sam Sung,310.0,411.0,0.3544889688491821,1.5966052160365507e-05,0.095711626112461,6.536159992218018,7
data/laion_aesthetic_subset\016478.jpg,4k Iceland Wallpapers Mountains Nature Portrait Backgrounds,410.0,729.0,0.2894687950611114,3.114186711172806e-06,0.0726231783628463,6.588243007659912,7
data/laion_aesthetic_subset\016483.jpg,"""""""Sunset Glow, Palouse""""  The multi-colored hills of the Palouse, seen during early spring at sunset. Shot from Steptoe Butte, Palouse, Washington State""",400.0,267.0,0.3017977178096771,5.742576263401133e-07,0.1947655826807022,6.628880023956299,22
data/laion_aesthetic_subset\016488.jpg,"Robin Cheers, Park Shade, oil, 18 x 18.",600.0,599.0,0.3501518964767456,1.0758026292023716e-05,0.0481302738189697,6.6782755851745605,8
data/laion_aesthetic_subset\016494.jpg,"""""""Still Life with Rice Bowl and Red Currants"""" original fine art by Abbey Ryan""",400.0,333.0,0.3524457514286041,3.865149835746706e-07,0.1195909455418586,6.764123916625977,14
data/laion_aesthetic_subset\016496.jpg,Life in India. #TravelToIndia | #India | #Travel,736.0,873.0,0.3056187629699707,1.3436342669592705e-05,0.0406646318733692,6.564205169677734,8
data/laion_aesthetic_subset\016497.jpg,Art Prints of Yellow Sycamores by Marion Kavanaugh Wachtel,500.0,332.0,0.3245929777622223,2.3326460052430775e-07,0.0666297450661659,6.534826278686523,9
data/laion_aesthetic_subset\016498.jpg,"Assassin&#39-s Creed Revelations art, details, teaser released | VG247",680.0,290.0,0.3559257686138153,0.0004522502422332,0.0484801940619945,6.811384201049805,9
data/laion_aesthetic_subset\016499.jpg,"Masks, oil painting on canvas by Fabien Delaube",550.0,725.0,0.3418707251548767,4.093747520528268e-06,0.1070568189024925,6.667003631591797,8
data/laion_aesthetic_subset\016502.jpg,Travelling by boat by Fausto Zonaro,819.0,532.0,0.3263665735721588,3.618666232796386e-05,0.0317143052816391,6.556953430175781,6
data/laion_aesthetic_subset\016510.jpg,Pear Nest by Scott Fraser,1900.0,950.0,0.3087307810783386,6.343078894133214e-06,0.0275920666754245,6.573576927185059,5
data/laion_aesthetic_subset\016514.jpg,"boardwalk evening, figurative painting, oil painting, Bethany Beach boardwalk",866.0,369.0,0.3648347854614258,1.9672301277751103e-05,0.1366519927978515,6.527089595794678,9
data/laion_aesthetic_subset\016518.jpg,twenty proverbs and sayings from zen to ponder 1 zen is selling water ...,300.0,262.0,0.2815699279308319,0.0005443692207336,0.1415649652481079,6.603075981140137,14
data/laion_aesthetic_subset\016522.jpg,1920x1200 Roger Dean Surreal Wallpapers,1920.0,1200.0,0.3408519327640533,0.0001449882984161,0.0987705960869789,6.698596954345703,5
data/laion_aesthetic_subset\016524.jpg,Unduh 80 Background Art Fantasy HD Terbaru,658.0,322.0,0.3123948574066162,0.000862181186676,0.0645128116011619,6.812538623809815,7
data/laion_aesthetic_subset\016528.jpg,Lord Frederick Leighton  The Countess Brownlow  1879 Oil on canvas,1000.0,1619.0,0.3358113467693329,1.0330690201953985e-05,0.0754065737128257,6.535672187805176,10
data/laion_aesthetic_subset\016530.jpg,3D Tile Stickers 7.87 x 196.85 in - Stylish Backsplash Bathroom & Kitchen Tile Decals Easy to Apply Just Peel & Stick Home Decor DIY Creative Floor Removable Decals Wallpaper Mural Art Decoration,500.0,500.0,0.2989687025547027,0.0207502543926239,0.1858536303043365,6.677801609039307,33
data/laion_aesthetic_subset\016536.jpg,"Fog lights: Traffic moves slowly, with lights aglow, as smog descends over London during daytime hours",964.0,747.0,0.3008305132389068,1.1020116517101997e-06,0.115460030734539,6.503818035125732,16
data/laion_aesthetic_subset\016539.jpg,Stream Mountain Wallpapers Streams Nature Background Mountains,410.0,257.0,0.3259263634681701,5.25433335951675e-07,0.167622298002243,6.597636222839356,7
data/laion_aesthetic_subset\016543.jpg,A landscape scene of a grizzly bear in the Rocky Mountains.,450.0,338.0,0.3410223126411438,1.0726150776463328e-06,0.1693925708532333,6.639250755310059,11
data/laion_aesthetic_subset\016548.jpg,Dino Valls THE WOUND 1997,488.0,640.0,0.3506624400615692,5.307511310093105e-05,0.0823877230286598,6.565373420715332,5
data/laion_aesthetic_subset\016557.jpg,"Pin by Tanja Gonzales on Gandy, more Dandy than Candy ...",1079.0,1340.0,0.3624818027019501,0.0008749961853027,0.1886635273694992,6.638688087463379,11
data/laion_aesthetic_subset\016568.jpg,Castle matte painting by rebekahlynn,600.0,489.0,0.3128331303596496,9.701601811684668e-06,0.0778986066579818,7.280514717102051,5
data/laion_aesthetic_subset\016569.jpg,"""""""Morgan Freeman from """"""""The Story of God with Morgan Freeman"""""""" airing on the National Geographic Channel.(photo credit:  National Geographic Channels/Miller Mobley)""""""",3371.0,4500.0,0.3044144511222839,0.0026369988918304,0.1207052171230316,6.504208564758301,21
data/laion_aesthetic_subset\016576.jpg,Photo pour Passionate woman dancer in red dress and red spalshes - image libre de droit,450.0,270.0,0.331445038318634,0.0001432597637176,0.1533192992210388,6.554909706115723,16
data/laion_aesthetic_subset\016577.jpg,"vorohta: Ukraine, Vorohta. High in the mountains at sunset shepherds graze cattle among the panorama of wild forests and fields of the Carpathians. Sheep provide wool, milk and meat for agriculture Stock Photo",450.0,294.0,0.3255703449249267,0.0002868473529815,0.0863827690482139,6.5441670417785645,33
data/laion_aesthetic_subset\016578.jpg,"Knitting Factory, Italy - Rows of sewing machines",1024.0,683.0,0.3189093470573425,0.0001160860119853,0.1814421415328979,6.522815227508545,8
data/laion_aesthetic_subset\016581.jpg,"Skeleton Falls on the Skeleton River in Muskoka, Ontario, Canada",400.0,267.0,0.3106165826320648,8.623085818726395e-07,0.0697831138968467,6.598761081695557,10
data/laion_aesthetic_subset\016585.jpg,Blanche Collection www.turri.it Luxury living room,1600.0,1600.0,0.2870409488677978,0.0015957951545715,0.0496748723089695,6.503583908081055,6
data/laion_aesthetic_subset\016586.jpg,"""Tom Gardner """"Mintz Barn"""" 24x30 oil $2,200.""",1000.0,750.0,0.321840226650238,7.840903322176018e-07,0.0393017753958702,6.765137672424316,7
data/laion_aesthetic_subset\016587.jpg,Treehouse by 六七質,474.0,486.0,0.2935763001441955,0.0001718401908874,0.0316292867064476,6.603081703186035,3
data/laion_aesthetic_subset\016588.jpg,Stormy Afternoon Walk (Eureka Dunes),400.0,267.0,0.3020609021186828,3.916134301107377e-05,0.059915255755186,6.551623344421387,5
data/laion_aesthetic_subset\016589.jpg,Sun breaks through the cloud beyond the jetty in Akaroa Harbour,1500.0,1000.0,0.353825956583023,9.01303701539291e-06,0.1580906212329864,6.60050106048584,11
data/laion_aesthetic_subset\016595.jpg,Geralt of Rivia by shproton,667.0,1000.0,0.2922033369541168,0.0084144175052642,0.1957368552684784,6.641492366790772,5
data/laion_aesthetic_subset\016597.jpg,"Mount Cook landscape reflection on Lake Pukaki, the highest mountain in New Zealand and popular travel destination. The mountain is in Aoraki Mount Cook National Park in South Island of New Zealand.",450.0,300.0,0.3166035711765289,8.751787390792742e-06,0.1944652795791626,6.6301445960998535,32
data/laion_aesthetic_subset\016601.jpg,actress jessica lansbury love those classic movies in pictures angela lansbury,474.0,628.0,0.3392809629440307,0.0113916099071502,0.1716964393854141,6.504122257232666,11
data/laion_aesthetic_subset\016602.jpg,"Winter Sunlight, Curbar Edge (NC239)",640.0,360.0,0.3224949240684509,4.776721311827714e-07,0.1243529692292213,6.675927639007568,5
data/laion_aesthetic_subset\016603.jpg,The Tetons - Framed 20x30,2048.0,1380.0,0.3030013740062713,9.467576944643953e-08,0.0552760101854801,6.898261070251465,5
data/laion_aesthetic_subset\016607.jpg,Sainte Chapelle ~ Paris,640.0,426.0,0.31741663813591,7.592416750412667e-06,0.1023428589105606,6.579290390014648,4
data/laion_aesthetic_subset\016608.jpg,Ethereal Oil Paintings by Meghan Howland painting birds,800.0,796.0,0.3677056729793548,3.679495785036124e-05,0.1425873041152954,6.534501075744629,8
data/laion_aesthetic_subset\016609.jpg,"Ji will be the featured pianist when Chamber on the Mountain performs Sept. 23 at Logan House, next to the Beatrice Wood Center for the Arts in Upper Ojai.",300.0,325.0,0.3236363530158996,0.0389694571495056,0.1680285334587097,6.6382737159729,29
data/laion_aesthetic_subset\016610.jpg,Abraham Lake in the Canadian Rockies of Alberta comes alive in the long and cold winter with staggering beauty.,1500.0,996.0,0.3129102289676666,5.0862872740253806e-05,0.1618079543113708,6.614997386932373,19
data/laion_aesthetic_subset\016611.jpg,An Abandoned Church In France,700.0,700.0,0.3111893236637115,7.703079063503537e-06,0.0456779338419437,6.740415096282959,5
data/laion_aesthetic_subset\016615.jpg,"The Milky Way, the moon and Bristlecone pines.",280.0,280.0,0.3183766603469848,7.32692524252343e-06,0.1360294222831726,6.800861835479736,8
data/laion_aesthetic_subset\016616.jpg,Sunrise and mist at Mam Tor in the Peak District.,4000.0,2448.0,0.3535864353179931,1.6136948033818044e-05,0.1015698909759521,6.577406406402588,10
data/laion_aesthetic_subset\016618.jpg,Painting of the Basilica of St. Lawrence,387.0,300.0,0.3124632835388183,9.835602213570382e-06,0.0517097786068916,6.591033458709717,7
data/laion_aesthetic_subset\016622.jpg,hill country spring,1380.0,1032.0,0.2916477620601654,1.627090341571602e-06,0.1751383692026138,6.519236087799072,3
data/laion_aesthetic_subset\016623.jpg,"Paul Fowles Photography, Aberdovey Aberdyfi,  Heather In The Morning.jpg",1000.0,620.0,0.3103295862674713,2.4933615350164476e-05,0.1265513151884079,6.556459903717041,9
data/laion_aesthetic_subset\016625.jpg,The Eagle Huntress,480.0,286.0,0.3398202657699585,9.692525782156736e-05,0.1454780995845794,6.587375640869141,3
data/laion_aesthetic_subset\016627.jpg,Oga's Cantina Coming to Star Wars Galaxy's Edge and Will Serve Alcohol,800.0,450.0,0.3620332777500152,0.0012711882591247,0.033852469176054,6.59435510635376,12
data/laion_aesthetic_subset\016635.jpg,Castle Combe by Terry Harrison,600.0,429.0,0.3365106582641601,0.0001350939273834,0.0922731906175613,6.694782257080078,5
data/laion_aesthetic_subset\016642.jpg,A lone tree on a limestone pavement at the Winskill Stones near Settle in the Yorkshire Dales,450.0,300.0,0.3228508830070495,0.000638872385025,0.0677148401737213,6.5164008140563965,17
data/laion_aesthetic_subset\016648.jpg,Thames River Characters Art Assassin S Creed Syndicate,1260.0,630.0,0.316167265176773,0.0004114508628845,0.1974299550056457,6.744041442871094,8
data/laion_aesthetic_subset\016649.jpg,the Milky Way shot with the ultrawide lens,1024.0,717.0,0.2893010973930359,9.773003512236755e-06,0.1643522977828979,6.568790435791016,8
data/laion_aesthetic_subset\016652.jpg,Thomas Kinkade Mountain Paradise,820.0,535.0,0.3364749252796173,1.743524262565188e-05,0.0809595584869384,6.554230213165283,4
data/laion_aesthetic_subset\016655.jpg,Woman in a Glasgow cotton spinning mill changing the bobbin © Sylvia Pankhurst,661.0,1026.0,0.3635463118553161,6.894812395330518e-05,0.0945933759212493,6.570166110992432,13
data/laion_aesthetic_subset\016659.jpg,Landscape With Mountains 1960,650.0,470.0,0.3257832825183868,6.585616461052268e-07,0.142300933599472,6.610509872436523,4
data/laion_aesthetic_subset\016664.jpg,Un Cielo Improbabile by Guido Borelli,419.0,350.0,0.3210643529891968,6.621393140449072e-07,0.0565467067062854,7.033084869384766,6
data/laion_aesthetic_subset\016668.jpg,A green tree frog is perched on a branch of pokeweed. Stock Photo - 5630710,300.0,450.0,0.3147982358932495,4.366766006569378e-06,0.001008594292216,6.569101333618164,15
data/laion_aesthetic_subset\016670.jpg,"Sunset over Torri di Vajolet in Rosengarten Catinaccio massif. Beautiful view in Dolomites mountains, Alto Adige, South Tyrol, Italy Reklamní fotografie",450.0,298.0,0.3330668210983276,3.2058458145911573e-06,0.0940609648823738,6.629611968994141,21
data/laion_aesthetic_subset\016672.jpg,Milky Way at Turret Arch,400.0,267.0,0.3329262733459472,3.629132379501243e-06,0.1548156589269638,6.609673023223877,5
data/laion_aesthetic_subset\016674.jpg,"SNOWBOUND IN PHILLIPS MILL by Jim Rodgers - 24 x 30 in., ob • $6,200",763.0,600.0,0.3682310283184051,1.9091658032266423e-06,0.0430841371417045,6.507004737854004,15
data/laion_aesthetic_subset\016680.jpg,A plein air painting of the Casino building at Avalon Harbor on Catalina island off the coast of southern California,2000.0,1600.0,0.3414122462272644,3.716373248607852e-05,0.0696893110871315,6.585330486297607,20
data/laion_aesthetic_subset\016684.jpg,"""""""Haunting"""" takes home : 1st Place Painting & People's Choice Award at The 2019 Portrait Society of America's -""""International Portrait Competition"""" -""",1500.0,1870.0,0.3193633258342743,0.0013138949871063,0.1208777502179145,6.965704917907715,22
data/laion_aesthetic_subset\016685.jpg,Grand Canyon Oil Painting,736.0,552.0,0.3318903148174286,1.8854525762890264e-07,0.0805037319660186,6.761136054992676,4
data/laion_aesthetic_subset\016687.jpg,Chef Paul Bocuse in 2012.,2560.0,1440.0,0.3607105314731598,0.003654271364212,0.0777570456266403,6.756182670593262,5
data/laion_aesthetic_subset\016689.jpg,"Findhorn Backwater, Moray Firth, Schottland, 1886 von Alexander Mann",700.0,525.0,0.3117274641990661,6.563540182469296e-07,0.1633056700229644,6.595483303070068,9
data/laion_aesthetic_subset\016692.jpg,"Sunrise in Hunts Mesa navajo tribal majesty place near Monument Valley, Arizona, USA Stock Photo",450.0,300.0,0.3335719704627991,3.444576350375428e-06,0.1273111999034881,6.506814479827881,15
data/laion_aesthetic_subset\016695.jpg,Waterfalls and the tower - Tasermiut,1024.0,683.0,0.3055538535118103,2.325751040643809e-07,0.1764788925647735,6.655388832092285,6
data/laion_aesthetic_subset\016697.jpg,Sailboats near the shore,300.0,300.0,0.316494882106781,2.0054525521118197e-05,0.1937751919031143,6.6321001052856445,4
data/laion_aesthetic_subset\016700.jpg,elfin model surrounded by flowers with beautiful makeup applied,1150.0,650.0,0.3093780875205993,0.0126641690731048,0.1519585996866226,6.589698314666748,9
data/laion_aesthetic_subset\016702.jpg,'The Valley of Afon Cadair' by Morna Rhys,800.0,459.0,0.3172090351581573,3.096012051173602e-07,0.1614325493574142,6.622150897979736,8
data/laion_aesthetic_subset\016705.jpg,"""20"""" x 30"""" METAL PRINT of Yosemite National Park, California""",800.0,533.0,0.3312508165836334,1.468546884098032e-06,0.0971429124474525,6.736243724822998,10
data/laion_aesthetic_subset\016706.jpg,The Outer Worlds Reviews,696.0,392.0,0.2978976666927337,0.0011540651321411,0.0713762491941452,6.745698928833008,4
data/laion_aesthetic_subset\016712.jpg,"Green fields by Krzysztof Browko, Polish photographer",500.0,341.0,0.3341867625713348,8.105048436846118e-06,0.0851654261350631,6.723254203796387,7
data/laion_aesthetic_subset\016713.jpg,"LOVER'S CALL by Peregrine Heathcote | Peregrine, Florence academy of art,  Realistic paintings",620.0,496.0,0.3537085652351379,0.00369194149971,0.0510720834136009,6.979737758636475,13
data/laion_aesthetic_subset\016714.jpg,"Sugarloaf Rock, Cape Naturaliste, South Western Australia | Christian Fletcher Photo Images | Landscape Photography Australia",359.0,271.0,0.3910248875617981,8.010800911506522e-07,0.0567979328334331,6.673830986022949,16
data/laion_aesthetic_subset\016722.jpg,Country Life Large by Gary Adams,700.0,350.0,0.3040327131748199,3.2449440823256737e-06,0.1726786345243454,6.908560752868652,6
data/laion_aesthetic_subset\016727.jpg,"Chris Hopkins - Oil Painter - Internment - Tad and Fuji Itami, Minidoka",475.0,589.0,0.3439363837242126,2.344256245123688e-05,0.1144212484359741,6.648532390594482,13
data/laion_aesthetic_subset\016730.jpg,Red Poppies Crop Paint by Numbers,470.0,377.0,0.3339339196681976,7.399406513286522e-06,0.0516996048390865,6.523541450500488,6
data/laion_aesthetic_subset\016731.jpg,Jan Korthals | A town view with many figures | Kunsthandel Bies | Bies Gallery,1500.0,1407.0,0.3109589219093323,1.1672582189703463e-07,0.0314871929585933,6.678304195404053,15
data/laion_aesthetic_subset\016733.jpg,Twilight in the Laurentians-Maurice Cullen,980.0,980.0,0.3060544431209564,8.605316565990506e-07,0.0972373411059379,6.502297878265381,5
data/laion_aesthetic_subset\016735.jpg,Horizontal Photograph - Village And Fjord Among Mountains by Panoramic Images,900.0,286.0,0.3157115876674652,1.7752767007550574e-06,0.1103201732039451,6.508388519287109,11
data/laion_aesthetic_subset\016737.jpg,"Cabo Real Estate , House for sale in cabo, Los Cabos Real Estate, House for sale in Los cabos and San Cabo Lucas",1400.0,700.0,0.296123594045639,0.0051303207874298,0.1082120314240455,6.538071632385254,23
data/laion_aesthetic_subset\016741.jpg,The Warrior under the snow  by Scottish contemporary landscape painter J Mackintosh,736.0,294.0,0.302791565656662,1.3938353049525176e-07,0.1574822217226028,6.64101505279541,12
data/laion_aesthetic_subset\016744.jpg,Anthony and Three Friends Playing a String Quartet,630.0,399.0,0.3340412974357605,1.2326894648140296e-05,0.0891963392496109,6.552454948425293,8
data/laion_aesthetic_subset\016750.jpg,"Red Square In Moscow, Russia",880.0,587.0,0.322178453207016,5.6925102398963645e-05,0.1476083099842071,6.500316143035889,5
data/laion_aesthetic_subset\016754.jpg,Encampment at Dusk by Nancy Griswold,900.0,453.0,0.3153824508190155,1.4933990314602852e-05,0.1875860840082168,6.55953311920166,6
data/laion_aesthetic_subset\016759.jpg,Painting by Anton Hansch (1813-1876),496.0,628.0,0.2971696257591247,6.43098828732036e-05,0.0875429213047027,6.543960094451904,5
data/laion_aesthetic_subset\016760.jpg,Italy oil Paintings,424.0,262.0,0.3179008960723877,1.7071066395146772e-05,0.1375766396522522,6.744899272918701,3
data/laion_aesthetic_subset\016764.jpg,Ladies on a quick tea break in World War One,800.0,1000.0,0.350502073764801,0.0003485083580017,0.1105371862649917,6.569971084594727,10
data/laion_aesthetic_subset\016769.jpg,Canvas print of a Stormtrooper Large,340.0,270.0,0.3493867516517639,2.850969940482173e-05,0.1076366603374481,6.538937091827393,6
data/laion_aesthetic_subset\016770.jpg,Luxury ad campaign targettig Chinese consumers,1800.0,1200.0,0.3612354397773742,0.1609755158424377,0.1501541435718536,6.554174900054932,6
data/laion_aesthetic_subset\016773.jpg,historic images/1960 present day/st pancras chambers aa062283,300.0,304.0,0.347292423248291,1.1006824934156612e-05,0.187901571393013,6.608861923217773,7
data/laion_aesthetic_subset\016776.jpg,Original Painting - Wildlife and landscape art by Chuck Black,450.0,304.0,0.3314170837402344,1.0784718824652373e-06,0.1441330760717392,6.835550308227539,10
data/laion_aesthetic_subset\016781.jpg,Willfred - Alexander Jansson Shop,300.0,300.0,0.3063041567802429,6.410132482415065e-05,0.1201297715306282,6.570107936859131,5
data/laion_aesthetic_subset\016782.jpg,Backwaters Call - Limited Edition Fine Art print,300.0,300.0,0.3036290407180786,4.729914962808834e-06,0.0816880762577056,6.506726264953613,8
data/laion_aesthetic_subset\016789.jpg,Thomas Kinkade Lamplight Manor,810.0,539.0,0.3639329373836517,1.2282619536563288e-05,0.1497005820274353,6.582410335540772,4
data/laion_aesthetic_subset\016794.jpg,Iceland - Dyrhólaey Door at Blue Hour,500.0,343.0,0.3069734871387481,8.501436923324945e-07,0.1085229068994522,6.65015172958374,7
data/laion_aesthetic_subset\016797.jpg,A little child is walking in the woods holding a light and looking at a glowing red door on the path for a mystery or imagination concept. Stok Fotoğraf - 31527983,450.0,338.0,0.3726371526718139,8.44146325107431e-06,0.1236783266067504,6.5382161140441895,31
data/laion_aesthetic_subset\016798.jpg,Designed photo of Maya Angelou,354.0,354.0,0.3566286563873291,0.0003079175949096,0.0986723750829696,6.5085930824279785,5
data/laion_aesthetic_subset\016801.jpg,September. Rut time.,375.0,375.0,0.3031168580055237,4.865330265602097e-05,0.0486929044127464,6.535780906677246,3
data/laion_aesthetic_subset\016807.jpg,4502 coastal clouds38 24x24 oil f3ej8r,1500.0,1500.0,0.3074930310249328,1.1617893278526026e-06,0.1093020737171173,6.6321330070495605,6
data/laion_aesthetic_subset\016814.jpg,"""JeeYoung Lee, """"Nightscape"""", courtesy Opium gallery""",818.0,654.0,0.3077037930488586,4.8908143071457744e-05,0.0486561618745327,6.574992656707764,6
data/laion_aesthetic_subset\016817.jpg,"senanque: Abbey of Senanque and blooming rows lavender flowers  Provence, France, Europe",450.0,300.0,0.389535516500473,0.000307947397232,0.1389994025230407,6.580535411834717,12
data/laion_aesthetic_subset\016820.jpg,"Golden colour of autumn with trees and fog reflected in Loch Tummel, Pitlochry, Perthshire, Scotland, United Kingdom, Europe - 1219-189",1000.0,626.0,0.318771481513977,4.640058250515722e-06,0.0966435819864273,6.501636505126953,20
data/laion_aesthetic_subset\016821.jpg,"Morning on sea, wave, illustration, oil painting on a canvas.",450.0,307.0,0.3142249286174774,5.068850077805109e-05,0.1365039497613906,6.551034450531006,10
data/laion_aesthetic_subset\016823.jpg,Autumn Leaves - Hi Res.jpg,460.0,308.0,0.3082091510295868,2.569370917626657e-05,0.1955892592668533,7.181571960449219,5
data/laion_aesthetic_subset\016824.jpg,Surgeon Christian Fenegr with Wife and Daughter | Martinus Rørbye | Oil Painting,510.0,618.0,0.2989568710327148,0.0001111741148633,0.0511911883950233,6.636753082275391,13
data/laion_aesthetic_subset\016831.jpg,"Mount Washington and Mount Madison from the Junction of the Peabody and Androscoggin Rivers, Gorham by John Mix Stanley",600.0,359.0,0.3474934101104736,8.129649842203436e-08,0.1074429154396057,6.51646614074707,19
data/laion_aesthetic_subset\016834.jpg,"Wooden lake boat house with misty clouded mountain in the background and lake reflection, Sesto, Bolzano, Italy",1000.0,668.0,0.3363616168498993,8.728519605938345e-05,0.070693239569664,6.530091285705566,17
data/laion_aesthetic_subset\016839.jpg,Thomas Hart Benton Poker NIght from a streetcar named desire,640.0,478.0,0.3885148763656616,0.012501060962677,0.1280849575996399,6.695926189422607,10
data/laion_aesthetic_subset\016840.jpg,"Foto per Colorful hot air balloons before launch in Goreme national park, Cappadocia, Turkey - Immagine Royalty Free",450.0,283.0,0.3300804793834686,1.4243808436731342e-05,0.1207996159791946,6.532461166381836,18
data/laion_aesthetic_subset\016843.jpg,Painting Galimov Azat.Izborsk weekdays. Spring.,500.0,357.0,0.3348372280597687,1.3778503671346698e-05,0.192327469587326,6.764453411102295,5
data/laion_aesthetic_subset\016844.jpg,Paintings by Frederick Cayley Robinson,1600.0,1201.0,0.3494989275932312,6.173562724143267e-06,0.0992569550871849,6.710675239562988,5
data/laion_aesthetic_subset\016848.jpg,Image result for Audrey Kawasaki,700.0,703.0,0.3004805743694305,0.0001554787158966,0.1700962334871292,6.806503772735596,5
data/laion_aesthetic_subset\016850.jpg,THE CHERRY ORCHARD Painting,461.0,373.0,0.2828555405139923,9.912076848195284e-07,0.0666574761271476,6.571592330932617,4
data/laion_aesthetic_subset\016851.jpg,Poster Martha and Mary Magdalene,500.0,375.0,0.2938093543052673,0.0057262480258941,0.1193255335092544,6.582096099853516,5
data/laion_aesthetic_subset\016852.jpg,new york designer tyler wisler concepted this industrial kitchen with black aga legacy appliances including - Kitchen Design New York,1024.0,768.0,0.3437355458736419,0.0001835525035858,0.028624715283513,6.5085129737854,20
data/laion_aesthetic_subset\016854.jpg,"Portrait of Empress Alexandra Fyodorovna (Charlotte of Prussia), in kokoshnik",282.0,383.0,0.3199769556522369,1.0768003448902164e-05,0.1920171976089477,6.778653621673584,10
data/laion_aesthetic_subset\016860.jpg,Man in white kimono and black belt training karate over gray background Collage,450.0,323.0,0.3073166310787201,0.0008121728897094,0.1297531872987747,6.55497407913208,13
data/laion_aesthetic_subset\016869.jpg,A piece of fine art art photography titled Bardenas Reales - Nightscape I - Tripa's Cabin by Jose Javier Duro Jimenez,1000.0,667.0,0.3730265498161316,2.3071526811691e-05,0.020377617329359,6.500675201416016,21
data/laion_aesthetic_subset\016876.jpg,by Richard  Harris - Buildings & Architecture Public & Historical ( venice ),270.0,270.0,0.3108106255531311,4.322777022025548e-05,0.1518520265817642,6.546469688415527,13
data/laion_aesthetic_subset\016877.jpg,"torres del paine: Sunrise in Torres del Paine National Park, Lake Pehoe and Cuernos mountains, Patagonia, Chile",450.0,297.0,0.3431378602981567,7.466065198968863e-06,0.1487072110176086,6.636475563049316,17
data/laion_aesthetic_subset\016880.jpg,Oil painting of horses and a rider,400.0,306.0,0.3171592354774475,5.328129191184416e-06,0.0230923667550086,6.529117107391357,7
data/laion_aesthetic_subset\016881.jpg,Point Reyes Cypress Tree Tunnel,384.0,300.0,0.3015740811824798,1.3950302673038095e-06,0.0824590027332305,6.562272548675537,5
