image_path,caption,width,height,similarity,punsafe,pwatermark,aesthetic_score,caption_len_words,exists,keep_quality,clipscore,face_detected,gender,age_group,race,skin_tone
src/data/data/laion_aesthetic_subset_big\003352.jpg,"At The Base Of The Valley- Steptoe Butte State Park, The Palouse, Eastern Washington",800.0,534.0,0.3465958535671234,3.094348812737735e-06,0.373086154460907,6.580348014831543,14,True,True,0.3102941215038299,False,,,,
src/data/data/laion_aesthetic_subset_big\003353.jpg,I have found a lot of pictures like this. Landscaping and portraits are most of the Chinese art. I enjoy pictures of nature,311.0,480.0,0.3307045102119446,2.6244372293149354e-06,0.4320482611656189,6.705629348754883,23,True,True,0.3025630414485931,False,,,,
src/data/data/laion_aesthetic_subset_big\003354.jpg,John Cogan Landscape And Wildlife Artist Selling His Art On His Website Example Of Checkout Oil Painting Landscape Nature Paintings Landscape Paintings,1600.0,2000.0,0.3095061779022217,2.469598030074849e-06,0.1365999579429626,6.831348896026611,22,True,True,0.31175727,False,,,,
src/data/data/laion_aesthetic_subset_big\003359.jpg,Girl with fox.jpg,472.0,472.0,0.3280293047428131,7.320308213820681e-05,0.0662104710936546,6.687192440032959,3,True,True,0.3208987116813659,True,Male,50-59,Black,Dark
src/data/data/laion_aesthetic_subset_big\003362.jpg,Bob Ross painting - used to watch him on PBS! His voice . . .!,236.0,316.0,0.3383270502090454,4.743127647088841e-06,0.1032839268445968,6.564469814300537,15,True,True,0.3247642815113067,False,,,,
src/data/data/laion_aesthetic_subset_big\003365.jpg,"In the Orchard, ca 1875, Oil on canvas",2976.0,3600.0,0.3329889476299286,3.916673904313939e-06,0.1055584251880645,6.527099132537842,8,True,True,0.3508844971656799,True,Male,40-49,White,Light
src/data/data/laion_aesthetic_subset_big\003366.jpg,Fire Escape New York City 1940s : It s a hard knock life the city as playground mcny,1000.0,982.0,0.3128348290920257,6.655288598267362e-05,0.0606366656720638,6.562638282775879,18,True,True,0.322720468044281,True,Male,3-9,Black,Dark
src/data/data/laion_aesthetic_subset_big\003368.jpg,"Blue Hour - Frankfurt - Nikon D800E & Rokinon Shift & Tilt 3,5/24mm",500.0,334.0,0.3332605957984924,2.047953603323549e-05,0.2748619616031647,6.54692268371582,13,True,True,0.3263126015663147,True,Male,0-2,East Asian,Light
src/data/data/laion_aesthetic_subset_big\003374.jpg,"""""""The Glance"""" - Andrew Atroshenko (b. 1965), oil on canvas {figurative art beautiful smiling female head woman face portrait painting}""",236.0,394.0,0.3320681750774383,0.0001116169005399,0.3217315673828125,6.510592460632324,20,True,True,0.326531708240509,True,Male,50-59,Black,Dark
src/data/data/laion_aesthetic_subset_big\003377.jpg,"""""""New York Dark Afternoon VI"""" by Martin Koster, Oil on Panel""",600.0,600.0,0.3546241521835327,3.06210995404399e-06,0.1176519691944122,6.562408447265625,11,True,True,0.32675484,True,Female,40-49,Latino_Hispanic,Medium
src/data/data/laion_aesthetic_subset_big\003379.jpg,Girl with Rabbit | Anton Romako | Oil Painting,247.0,300.0,0.3186492025852203,1.1152640581713058e-05,0.0689832121133804,6.669416427612305,9,True,True,0.3307382464408874,True,Male,70+,White,Light
src/data/data/laion_aesthetic_subset_big\003383.jpg,"""""""Solitude Falls""""  (Oregon)""",599.0,600.0,0.3122719526290893,1.086222710000584e-06,0.2155668288469314,6.566314220428467,3,True,True,0.3240043818950653,False,,,,
src/data/data/laion_aesthetic_subset_big\003386.jpg,"Red designed doorway, Fez, Morocco",500.0,750.0,0.3474054038524627,4.7218411054927856e-05,0.0539627410471439,6.548686981201172,5,True,True,0.35376582,False,,,,
src/data/data/laion_aesthetic_subset_big\003387.jpg,"Goddess Mama Killa , in Inca mythology and religion, was the third power and goddess of the moon.",600.0,800.0,0.3236594200134277,0.005878210067749,0.1274626702070236,6.505154609680176,18,True,True,0.2991923689842224,True,Male,50-59,Black,Dark
src/data/data/laion_aesthetic_subset_big\003397.jpg,A gothic fashion themed photo editorial featuring a custom made dress by Kelsie McEntire of @ithildincosplay.,516.0,793.0,0.3094700276851654,0.0008432567119598,0.1016234830021858,6.586977481842041,16,True,True,0.30901352,True,Male,50-59,Black,Dark
src/data/data/laion_aesthetic_subset_big\003398.jpg,"""Mr Gandy as impeccable as ever, grey flannel 3 pieces, nice to see the move away from the scoop shawl DB waistcoat for a change. """"London Collections: Men Street Style - GQ.co.uk""""""",736.0,1104.0,0.3495514988899231,0.0001816749572753,0.0714684426784515,6.538479804992676,32,True,True,0.3238655924797058,True,Male,40-49,Latino_Hispanic,Medium
src/data/data/laion_aesthetic_subset_big\003400.jpg,Poster Jaune Sunny summer forest.Picture created with watercolors.,500.0,354.0,0.3328623473644256,3.2091188586491626e-06,0.1514732390642166,6.767058372497559,8,True,True,0.3091208636760711,False,,,,
src/data/data/laion_aesthetic_subset_big\003401.jpg,"HANOI, VIETNAM - CIRCA SEPTEMBER 2014:  Portrait of Vietnamese woman selling vegetables in the streets of Hanoi, Vietnam.",672.0,900.0,0.3361912369728088,0.0097726583480834,0.1427452117204666,6.607070446014404,18,True,True,0.3232327997684479,True,Male,0-2,Southeast Asian,Light
src/data/data/laion_aesthetic_subset_big\003405.jpg,Morning's Glory inspirational original oil painting of still life floral roses in green glass vase by Steve Henderson,445.0,550.0,0.3388562500476837,1.6136747944983654e-05,0.3912873566150665,6.528632164001465,18,True,True,0.3249886631965637,False,,,,
src/data/data/laion_aesthetic_subset_big\003406.jpg,"A view of the artist's house and garden, in Mills Plains, Van Diemen's Land, 1835 - Джон Гловер",750.0,498.0,0.3095154166221618,4.036312759581051e-07,0.0394701324403286,6.674153327941895,18,True,True,0.30386147,False,,,,
src/data/data/laion_aesthetic_subset_big\003407.jpg,Amazing photo of graceful woman dancing with dust in studio,450.0,311.0,0.3639886975288391,0.0257565379142761,0.1252361387014389,6.569541931152344,10,True,True,0.3546913862228393,False,,,,
src/data/data/laion_aesthetic_subset_big\003409.jpg,grace kelly in black,271.0,506.0,0.3233748972415924,0.0066739916801452,0.218874305486679,6.51591682434082,4,True,True,0.3301543295383453,True,Male,50-59,Black,Dark
src/data/data/laion_aesthetic_subset_big\003410.jpg,paintings of old farm buildings - Google Search,736.0,545.0,0.3475196659564972,5.435867933556437e-07,0.038162026554346,6.564811706542969,8,True,True,0.3209495544433594,False,,,,
src/data/data/laion_aesthetic_subset_big\003417.jpg,Picture Austria Watermill Golling waterfall Nature Waterfalls forest Moss river Stones water mill Forests stone Rivers,1280.0,854.0,0.3230466842651367,5.95865731156664e-06,0.0616970025002956,6.629967212677002,16,True,True,0.3149576187133789,False,,,,
src/data/data/laion_aesthetic_subset_big\003418.jpg,Rainy Day by  Sally  Jordan - Masterpiece Online,442.0,600.0,0.3192436695098877,5.523658728634473e-06,0.0401071533560752,6.980321884155273,8,True,True,0.3003812730312347,True,Female,40-49,Black,Dark
src/data/data/laion_aesthetic_subset_big\003421.jpg,Impressions of Arabia: How Orientalist Art is Making Its Way Back to the World It Came from,675.0,380.0,0.3282718360424042,5.4811465815873817e-05,0.0718650221824646,6.83739185333252,17,True,True,0.29982668,False,,,,
src/data/data/laion_aesthetic_subset_big\003426.jpg,"The Pont du Carrousel, Paris: View to the West from the Pont des Arts",440.0,347.0,0.3318851888179779,1.8385331657100329e-07,0.4569664597511291,6.599711418151856,14,True,True,0.330833375453949,False,,,,
src/data/data/laion_aesthetic_subset_big\003428.jpg,"Color portrait, mixed media by Patrice Murciano",750.0,640.0,0.3286179304122925,8.305571100208908e-05,0.3117070496082306,6.754618167877197,7,True,True,0.3123009,True,Male,40-49,Southeast Asian,Light
src/data/data/laion_aesthetic_subset_big\003429.jpg,M&S David Gandy Tailoring Collection 5.jpg,2500.0,1667.0,0.3903541266918182,0.0004055500030517,0.2952145338058471,6.592789649963379,6,True,True,0.3559449315071106,True,Male,40-49,Latino_Hispanic,Medium
src/data/data/laion_aesthetic_subset_big\003434.jpg,Winter Homeplace by Mark Keathley  - Gallery Wrap,300.0,300.0,0.408813327550888,1.126372990256641e-05,0.0024971982929855,6.758201599121094,8,True,True,0.347328,False,,,,
src/data/data/laion_aesthetic_subset_big\003435.jpg,"The Milky Way arch, through the arch of liberty, Troyan, Bulgariaphoto preview",533.0,800.0,0.3378359377384186,9.552017581881957e-05,0.2749315202236175,6.845068454742432,12,True,True,0.3560171127319336,False,,,,
src/data/data/laion_aesthetic_subset_big\003436.jpg,stream Painting - Morning by the Stream Theodore Clement Steele,360.0,293.0,0.3315207362174988,2.793548219415243e-07,0.0763182193040847,6.600729942321777,10,True,True,0.3143180906772613,False,,,,
src/data/data/laion_aesthetic_subset_big\003437.jpg,Queen Amanirenas Kingdom of Kush Kushite monarch royal woman lady Sudan Africa History Antiquity art by Victor Rossi.jpg,750.0,750.0,0.3012984097003937,0.0006115138530731,0.1182010844349861,6.575014114379883,18,True,True,0.30186915,True,Female,50-59,East Asian,Light
src/data/data/laion_aesthetic_subset_big\003438.jpg,"""Title: Twilight and Thunder Artist: Karen Graeser Medium: Oil  Size: 39"""" x 39"""", framed""",480.0,466.0,0.3111679255962372,3.454015882198292e-07,0.3808561563491821,6.59383487701416,14,True,True,0.3030442893505096,False,,,,
src/data/data/laion_aesthetic_subset_big\003439.jpg,Canoes on a Lake,720.0,480.0,0.3106361329555511,9.410623533767648e-06,0.2619174718856811,6.508580207824707,4,True,True,0.32029623,False,,,,
src/data/data/laion_aesthetic_subset_big\003440.jpg,"Rafael Sanchis, Interior scene, 1911",862.0,1024.0,0.3226719498634338,3.823768565780483e-05,0.2258340120315551,6.5146989822387695,5,True,True,0.3214922547340393,False,,,,
src/data/data/laion_aesthetic_subset_big\003441.jpg,"Abstract colorful oil painting purple cosmos flower, rhododendron flowers, wildflower in field. Violet, red wildflowers at meadow with sunrise and blue sky. Spring, summer season nature background",450.0,244.0,0.3431695699691772,5.8290384913561866e-05,0.1485564559698104,6.518961429595947,27,True,True,0.3150812685489654,True,Male,0-2,East Asian,Light
src/data/data/laion_aesthetic_subset_big\003442.jpg,Tuscan road by Michael Swanson,584.0,350.0,0.3160195052623749,3.408552174732904e-06,0.2863665223121643,6.739572525024414,5,True,True,0.3270322680473327,False,,,,
src/data/data/laion_aesthetic_subset_big\003443.jpg,"Cake with fresh berries and chocolate sauce , food levitation on dark background. Side view stock images",800.0,812.0,0.3371912240982055,3.335270957904868e-05,0.1974518895149231,6.537502288818359,17,True,True,0.3379110991954803,False,,,,
src/data/data/laion_aesthetic_subset_big\003446.jpg,FX Announces Legion Season 3 Premiere Date,480.0,323.0,0.335129052400589,0.0003449618816375,0.279346227645874,6.5343780517578125,7,True,True,0.29924076795578,True,Male,40-49,Black,Dark
src/data/data/laion_aesthetic_subset_big\003447.jpg,Art Prints of Summer Silence by Daniel Garber,300.0,300.0,0.3114745318889618,2.595997329990496e-06,0.050902746617794,6.694521903991699,8,True,True,0.3280572593212127,False,,,,
src/data/data/laion_aesthetic_subset_big\003448.jpg,"Ethereal feel in this landscape of a monastery in Broumov, Czech Republic",497.0,331.0,0.3297675251960754,0.0001568496227264,0.4315060675144195,6.561117172241211,12,True,True,0.3015885651111603,False,,,,
src/data/data/laion_aesthetic_subset_big\003449.jpg,"a fishermsn at limonto by Andrial Kusuma - Landscapes Sunsets & Sunrises ( sunset, lake, fisherman, boat )",285.0,285.0,0.3411960005760193,4.535938205663115e-05,0.4277676343917846,6.791153430938721,18,True,True,0.3169373571872711,False,,,,
src/data/data/laion_aesthetic_subset_big\003452.jpg,"""Lars Lerin Born 1954 """"Henningsvaer"""". (d) Signed Lars Lerin and dated 90. Watercolor circa 38 x 55 cm.""",460.0,308.0,0.3441295325756073,3.3871845772637243e-08,0.3541277348995209,6.6060471534729,18,True,True,0.3121315836906433,False,,,,
src/data/data/laion_aesthetic_subset_big\003453.jpg,"The sound of silent by Giuseppe  Castro - Landscapes Deserts ( desert, tree, low light, long exposure, landscape )",270.0,270.0,0.3364070951938629,3.0214305297704414e-05,0.1033638641238212,6.581747055053711,19,True,True,0.3234231770038605,False,,,,
src/data/data/laion_aesthetic_subset_big\003454.jpg,Red Coat in the City - 60 x 40cm £2500 (0188),275.0,275.0,0.3814689815044403,0.0003294646739959,0.0573055185377597,6.550033092498779,11,True,True,0.31577697,False,,,,
src/data/data/laion_aesthetic_subset_big\003456.jpg,Joan of Arc joan of arc painting Search Results Jules ...,452.0,750.0,0.3815791010856628,0.0005051791667938,0.2364613264799118,6.5244460105896,11,True,True,0.3376616,True,Male,50-59,Black,Dark
src/data/data/laion_aesthetic_subset_big\003457.jpg,Sheikh Zayed grand mosque sur Luc Buthker,240.0,360.0,0.3497622013092041,6.55088952044025e-05,0.4166719317436218,6.540322780609131,7,True,True,0.3246144,False,,,,
src/data/data/laion_aesthetic_subset_big\003463.jpg,Charles Courtney Curran 1861-1942 | American Impressionist painter,700.0,847.0,0.351836621761322,1.4173725503496826e-05,0.0268422570079565,6.728524208068848,8,True,True,0.3181186318397522,True,Male,70+,White,Light
src/data/data/laion_aesthetic_subset_big\003465.jpg,"Photo Stands Waterfalls Madakaripura Waterfall is the tallest waterfall in Deep Forest in East Java, Indonesia.",334.0,500.0,0.3300297558307647,7.98264954937622e-06,0.4488042294979095,6.664044380187988,16,True,True,0.33308738,False,,,,
src/data/data/laion_aesthetic_subset_big\003466.jpg,Artworks in 150 Subjects Painting - girls playing with a dog Hans Zatzka animal puppy,360.0,266.0,0.3645205199718475,5.042967313784175e-05,0.0749258548021316,6.619838714599609,15,True,True,0.30594808,True,Male,0-2,Southeast Asian,Light
src/data/data/laion_aesthetic_subset_big\003467.jpg,oil painting sunset ocean waves,1280.0,1009.0,0.3488979339599609,7.883814987508231e-07,0.0816324353218078,6.512350082397461,5,True,True,0.3531659,False,,,,
src/data/data/laion_aesthetic_subset_big\003468.jpg,"Fashion models on a cigarette break in Italy, 1951 by Milton Greene",236.0,328.0,0.3170398771762848,1.1615173207246698e-05,0.0659850016236305,6.855979919433594,12,True,True,0.3156324326992035,True,Male,50-59,Latino_Hispanic,Medium
src/data/data/laion_aesthetic_subset_big\003470.jpg,multi-colour oil painting titled SOLD-Bow Lake - Icefields Parkway by artist joe haire.,720.0,534.0,0.3448350131511688,2.209854301327141e-06,0.2601915597915649,6.615688323974609,13,True,True,0.32225636,False,,,,
src/data/data/laion_aesthetic_subset_big\003471.jpg,"Mont St. Michele, France",400.0,267.0,0.3015832901000976,1.918139332701685e-06,0.2884838283061981,7.076461791992188,4,True,True,0.3062484264373779,True,Female,40-49,Latino_Hispanic,Medium
src/data/data/laion_aesthetic_subset_big\003473.jpg,"Astronauts leave International Space Station and return to Earth after 2,600 orbits",620.0,411.0,0.3230546414852142,0.0034741461277008,0.021996434777975,6.514713287353516,12,True,True,0.3162001967430115,True,Male,40-49,East Asian,Light
src/data/data/laion_aesthetic_subset_big\003474.jpg,"paris-storm, oil painting, Paris landscape painting, Paris cityscape painting, Paris River Seine painting",760.0,566.0,0.3298313915729522,1.552565663587302e-06,0.0737042725086212,6.560499668121338,13,True,True,0.3461212515830993,False,,,,
src/data/data/laion_aesthetic_subset_big\003476.jpg,Portrait of Violet Ann Gilbert - Australian 1920's exhibited art oil painting,240.0,296.0,0.3295496106147766,5.341491942090215e-07,0.0941315591335296,6.566877841949463,12,True,True,0.30840012,True,Male,50-59,Black,Dark
src/data/data/laion_aesthetic_subset_big\003477.jpg,"Picture water, night, lake, woman, sword, torch, monster, witcher, The Witcher 3: Wild Hunt, Lion Cub …",596.0,380.0,0.3774797618389129,0.0043599307537078,0.2659740447998047,6.6359148025512695,17,True,True,0.3003870844841003,True,Male,0-2,Middle Eastern,Medium
src/data/data/laion_aesthetic_subset_big\003479.jpg,Series. young beautiful brunette in the indian national dress photo,450.0,296.0,0.345793604850769,0.1216649711132049,0.2380589544773101,6.53937578201294,10,True,True,0.3335303962230682,True,Male,3-9,Black,Dark
src/data/data/laion_aesthetic_subset_big\003481.jpg,Plein air oil painting rural landscape sketch by Andy Dolphin.,320.0,265.0,0.3341567814350128,1.0393589036539195e-05,0.3967158198356628,6.735832691192627,10,True,True,0.3156929612159729,False,,,,
src/data/data/laion_aesthetic_subset_big\003484.jpg,"Galahad Head, adam skutt on ArtStation at https://www.artstation.com/artwork/galahad-head",236.0,314.0,0.3105926513671875,5.13195845996961e-06,0.2622247040271759,6.589865207672119,8,True,True,0.3083696961402893,True,Male,40-49,Southeast Asian,Light
src/data/data/laion_aesthetic_subset_big\003485.jpg,Garmash Artist - M I Garmash Artwork - Rare Beauty by Garmash,437.0,768.0,0.3507469892501831,0.0042250752449035,0.0401567295193672,6.621964931488037,12,True,True,0.3508514761924743,True,Female,3-9,Black,Dark
src/data/data/laion_aesthetic_subset_big\003487.jpg,Le Berger farm life Realism Julien Dupre sheep Oil Paintings,360.0,248.0,0.3129876852035522,1.4402600754692683e-05,0.0556368790566921,6.64060640335083,10,True,True,0.3184416592121124,False,,,,
src/data/data/laion_aesthetic_subset_big\003489.jpg,Flint Hills Summer  (SOLD),380.0,380.0,0.3270662426948547,1.963883278222056e-06,0.314739316701889,6.647475242614746,4,True,True,0.32029033,False,,,,
src/data/data/laion_aesthetic_subset_big\003492.jpg,Best Horror Movies Train to Busan,368.0,368.0,0.3590846359729767,0.0002332031726837,0.4186469316482544,6.621485233306885,6,True,True,0.31391788,True,Male,40-49,Black,Dark
src/data/data/laion_aesthetic_subset_big\003493.jpg,Lady of the House - William Henry Margetson,236.0,360.0,0.3407999277114868,5.952321657787252e-07,0.1123420447111129,6.687684059143066,8,True,True,0.35167477,True,Male,0-2,Black,Dark
src/data/data/laion_aesthetic_subset_big\003497.jpg,Faces of India,399.0,266.0,0.307972103357315,0.000248908996582,0.1581163257360458,6.51231861114502,3,True,True,0.3000566661357879,True,Female,3-9,East Asian,Light
src/data/data/laion_aesthetic_subset_big\003501.jpg,Get lost in Tuscany  www.sognoitaliano.it,236.0,236.0,0.3229895234107971,6.363051170410472e-07,0.1773286461830139,6.509213447570801,5,True,True,0.3070118129253387,False,,,,
src/data/data/laion_aesthetic_subset_big\003505.jpg,Old Man. Peter Paul Rubens,553.0,700.0,0.3631787002086639,8.904880814952776e-06,0.1765559762716293,6.581518173217773,5,True,True,0.3583619,True,Male,3-9,Indian,Medium
src/data/data/laion_aesthetic_subset_big\003511.jpg,"Ancient Fortress of Methoni -- Methoni, Peloponnese, Greece",571.0,864.0,0.3416990935802459,0.0001510977745056,0.0831506252288818,6.578053951263428,8,True,True,0.3452444672584533,False,,,,
src/data/data/laion_aesthetic_subset_big\003513.jpg,"Three Stems of Purple Dahlias  (70 x 50 cms, oil on canvas, 2013)",750.0,1053.0,0.3816860318183899,1.3786816452920905e-06,0.0297489576041698,6.7383131980896,13,True,True,0.3614517748355865,False,,,,
src/data/data/laion_aesthetic_subset_big\003517.jpg,armor barding brunette horse lance long_hair shield // 1200x876 // 326.8KB,450.0,329.0,0.3332996666431427,0.0014088451862335,0.178117573261261,6.536368846893311,11,True,True,0.3015308380126953,True,Male,0-2,Black,Dark
src/data/data/laion_aesthetic_subset_big\003518.jpg,English: Mary Pickford writing at a desk,300.0,382.0,0.3635876476764679,0.0007918775081634,0.0634255781769752,6.545597553253174,7,True,True,0.3519477248191833,False,,,,
src/data/data/laion_aesthetic_subset_big\003520.jpg,"Photo wallpaper field, the sky, the sun, landscape, sunset, clouds, nature, USA, cereals, sorghum, Kansas",1332.0,850.0,0.3318381607532501,1.7298825696343556e-06,0.0989145413041114,6.704117774963379,15,True,True,0.3328810036182403,False,,,,
src/data/data/laion_aesthetic_subset_big\003522.jpg,"Allan Pinkerton, President Lincoln, and Maj. Gen. John A. McClernand; at the main eastern theater of the war, Battle of Antietam, Sept.-Oct., 1862.",236.0,263.0,0.3480499982833862,1.5754305877635488e-06,0.0780056715011596,6.537013530731201,23,True,True,0.33716148,True,Male,0-2,Black,Dark
src/data/data/laion_aesthetic_subset_big\003525.jpg,"Image Number 471 Tags -> 	clovelly,north devon,high,street,sunrise",533.0,800.0,0.3145153820514679,0.0002168416976928,0.130819633603096,6.548550605773926,7,True,True,0.312656968832016,False,,,,
src/data/data/laion_aesthetic_subset_big\003526.jpg,Japanese pagoda and old house in Kyoto at twilight,450.0,297.0,0.3234755992889404,0.0005410015583038,0.0340985059738159,6.526203632354736,9,True,True,0.32648915,False,,,,
src/data/data/laion_aesthetic_subset_big\003530.jpg,Mt. Hood from Trillium Lake,400.0,267.0,0.3240199387073517,6.600153028557543e-07,0.3315939903259277,6.575894832611084,5,True,True,0.3330740928649902,True,Male,0-2,Black,Dark
src/data/data/laion_aesthetic_subset_big\003531.jpg,Dusk on 57th Street by Patti Mollica,448.0,350.0,0.3275869488716125,9.577132914273534e-06,0.0980585366487503,6.827622890472412,7,True,True,0.3257376849651336,False,,,,
src/data/data/laion_aesthetic_subset_big\003532.jpg,Winter in Norway by Roger Kristiansen,800.0,1000.0,0.3297824561595917,5.830689246977272e-07,0.1579047292470932,6.768964767456055,6,True,True,0.3273748159408569,False,,,,
src/data/data/laion_aesthetic_subset_big\003533.jpg,"Ken Hamilton, Girl with the Gold Pendant at Morgan O'Driscoll Art Auctions",260.0,350.0,0.3470921516418457,0.0002117753028869,0.4260843694210052,6.748170375823975,12,True,True,0.312128871679306,True,Male,50-59,Black,Dark
src/data/data/laion_aesthetic_subset_big\003535.jpg,Art Prints of French Village by Colin Campbell Cooper,300.0,257.0,0.3611428141593933,5.863745968781586e-07,0.0273459944874048,6.772552013397217,9,True,True,0.3652067,False,,,,
src/data/data/laion_aesthetic_subset_big\003536.jpg,"Usa, California, San Bernardino, Baseball Player Making Leaping Catch At Wall Photograph  - Usa, California, San Bernardino, Baseball Player Making Leaping Catch At Wall Fine Art Print",900.0,600.0,0.3346552550792694,0.000614196062088,0.0983288511633873,6.545748710632324,27,True,True,0.3247066736221313,True,Male,0-2,East Asian,Light
src/data/data/laion_aesthetic_subset_big\003542.jpg,"Golden hour over the ocean waves and rocks at El Cotillo beach, Fuerteventura, Canary Islands, Spain",540.0,360.0,0.290069580078125,0.0005640983581542,0.165589228272438,6.531614780426025,16,True,True,0.3110307157039642,False,,,,
src/data/data/laion_aesthetic_subset_big\003545.jpg,Ousel Falls Winter,801.0,1200.0,0.3283067047595978,4.67906511403271e-06,0.2197832763195037,6.570334434509277,3,True,True,0.3201540112495422,False,,,,
src/data/data/laion_aesthetic_subset_big\003548.jpg,"Royal exchange square in the rain - 40 x 40cm £1,500 (0108)",275.0,275.0,0.3381479978561401,0.001133918762207,0.0385685972869396,6.842591762542725,12,True,True,0.3055877685546875,False,,,,
src/data/data/laion_aesthetic_subset_big\003550.jpg,Split Rock Lighthouse,300.0,450.0,0.3499621450901031,3.92082984035369e-06,0.1201297715306282,6.5413737297058105,3,True,True,0.3093470335006714,False,,,,
src/data/data/laion_aesthetic_subset_big\003552.jpg,Ilya Ibryaev Village Plein Air Watercolor 53х35 Cm,2048.0,1321.0,0.3090997636318207,6.963001908388834e-08,0.3126323223114013,7.0585150718688965,8,True,True,0.30994356,False,,,,
src/data/data/laion_aesthetic_subset_big\003555.jpg,woman bike: Happiness Mother and son on the bicycles funning outdoor Stock Photo,450.0,316.0,0.3457781076431274,0.0008784234523773,0.2729184031486511,6.538331985473633,13,True,True,0.3380019962787628,True,Male,0-2,Latino_Hispanic,Medium
src/data/data/laion_aesthetic_subset_big\003556.jpg,green tent in the middle of snow field,5264.0,3211.0,0.3203319609165191,1.09554684968316e-05,0.1918635368347168,6.539039134979248,8,True,True,0.3038783073425293,False,,,,
src/data/data/laion_aesthetic_subset_big\003558.jpg,"sky, girl, sunset, water, boat, reflection, clouds, grass, pier, victorian, Caras Ionut",1000.0,1000.0,0.3332806527614593,0.0014311075210571,0.3289870917797088,6.5449323654174805,12,True,True,0.3751466870307922,False,,,,
src/data/data/laion_aesthetic_subset_big\003565.jpg,"Michał Koralewski from Koziegłowy, Poland won photographer of the year for this shot of an accordionist playing Polish songs. (Source, IPPAWARDS)",400.0,225.0,0.35678631067276,1.1770972605518182e-06,0.2215649634599685,6.554758548736572,21,True,True,0.353776067495346,True,Male,3-9,East Asian,Light
src/data/data/laion_aesthetic_subset_big\003567.jpg,Girl watching the fireworks wallpaper - Anime wallpapers ...,1920.0,1080.0,0.3781598210334778,0.0004376173019409,0.070848748087883,6.609457015991211,9,True,True,0.3253117501735687,False,,,,
src/data/data/laion_aesthetic_subset_big\003576.jpg,"Oil painting cityscape - Moulin rouge, Paris, France Canvas Print",500.0,331.0,0.3324987590312958,7.629423635080457e-05,0.0726659744977951,6.653891563415527,10,True,True,0.34541184,False,,,,
src/data/data/laion_aesthetic_subset_big\003577.jpg,Jigsaw puzzle: Christmas lady,250.0,250.0,0.3186560273170471,0.0052392482757568,0.2191586345434188,6.989782810211182,4,True,True,0.3162574470043182,True,Male,50-59,Black,Dark
src/data/data/laion_aesthetic_subset_big\003578.jpg,Figurative Paintings by Nick Alm from Sweden.,800.0,1028.0,0.3398477137088775,0.0005753934383392,0.1890170127153396,6.820928573608398,7,True,True,0.3428203,True,Male,3-9,Black,Dark
src/data/data/laion_aesthetic_subset_big\003579.jpg,15 Men Who Ditched the Razor and Released Their Inner Viking,728.0,746.0,0.3349385559558868,0.0002708435058593,0.2689622342586517,6.64288854598999,11,True,True,0.32811272,True,Male,40-49,Latino_Hispanic,Medium
src/data/data/laion_aesthetic_subset_big\003580.jpg,"Sunrise view of El Chalten/Mount Fitz Roy, Los Glaciares National Park, Santa Cruz Province, Argentina",1000.0,350.0,0.3455134928226471,5.14573230248061e-07,0.1090303435921669,6.538346290588379,15,True,True,0.3100329935550689,False,,,,
src/data/data/laion_aesthetic_subset_big\003590.jpg,"Fujiyoshida, Japan Beautiful view of mountain Fuji and Chureito pagoda at sunset Canvas Print",500.0,308.0,0.3676399886608124,7.006182568147779e-05,0.4553039073944092,6.649815559387207,14,True,True,0.341128408908844,False,,,,
src/data/data/laion_aesthetic_subset_big\003595.jpg,"Zojoji Temple in Snow, 1929 by Hasui (1883 - 1957)",880.0,624.0,0.3452745676040649,1.7075730056603788e-06,0.2070131450891494,6.502166271209717,10,True,True,0.3601137995719909,False,,,,
src/data/data/laion_aesthetic_subset_big\003596.jpg,"Fan Art of Totoro in the forest, surrounded by beautiful trees and vegetation. By Roberto Nieto - Syntetyc.com",800.0,400.0,0.3055057227611542,0.0002283155918121,0.0967957973480224,6.521388530731201,18,True,True,0.3231751918792724,False,,,,
src/data/data/laion_aesthetic_subset_big\003597.jpg,Berlin Cathedral during sunset /blue hour. Architectural Detail Architecture Berlin Cathedral Berlin Cathedral Blue Hour Culture Deutschland Europe Famous Place Fineart Germany International Landmark Long Exposure Museumisland Philipp D Reflection Reflections In The Water Religion Sightseeing Sunset Traveling Urban Urban Geometry Urban Icon Winter,1280.0,853.0,0.3102399706840515,3.908770850102883e-06,0.1597771495580673,6.614991188049316,44,True,True,0.3311125338077545,False,,,,
src/data/data/laion_aesthetic_subset_big\003605.jpg,"Johann Christian Claussen Dahl, Dresden In The Moonlight, 1839",2000.0,1196.0,0.338505744934082,9.592475862518768e-07,0.2610301673412323,6.60137939453125,9,True,True,0.3426307141780853,True,Female,3-9,Black,Dark
src/data/data/laion_aesthetic_subset_big\003606.jpg,Art Prints of Coast of Maine by Frederick Judd Waugh,500.0,333.0,0.3291470408439636,1.2901901413897576e-07,0.0961081534624099,6.659676551818848,10,True,True,0.3211193382740021,False,,,,
src/data/data/laion_aesthetic_subset_big\003612.jpg,Japanese pagoda and old house in Kyoto at twilight Фото со стока,450.0,304.0,0.3147938549518585,0.0002640187740325,0.0577836781740188,6.518728256225586,12,True,True,0.338334172964096,False,,,,
