image_path,caption,width,height,similarity,punsafe,pwatermark,aesthetic_score,caption_len_words,exists,keep_quality,clipscore,face_detected,gender,age,race,image_path_abs,age_group
src/data/data/laion_aesthetic_subset_big\009968.jpg,hot air ballon: Beautiful woman with hot-air balloon in the background,450.0,313.0,0.316248744726181,0.0012868344783782,0.1426662802696228,6.651381015777588,11,True,True,0.32200414,True,Man,31.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/009968.jpg,adult
src/data/data/laion_aesthetic_subset_big\009972.jpg,Rolling Stone Painting - Ron Wood And Keith Richards by Paul Meijering,400.0,322.0,0.3963241577148437,7.550860573246609e-06,0.4049109816551208,6.665602684020996,12,True,True,0.37160474,True,Man,30.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/009972.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\009974.jpg,Sam Cooke - A Change Is Gonna Come - MP3 Download,300.0,300.0,0.3395279049873352,3.918334550689906e-05,0.2757673561573028,6.571707248687744,11,True,True,0.3302010893821716,True,Man,43.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/009974.jpg,adult
src/data/data/laion_aesthetic_subset_big\009978.jpg,Wolf Oil Painting on Canvas | Wolf Howl Hand Painted Wall Art - le d'Arte - hand painted artwork modern original,564.0,564.0,0.3308357894420624,0.0001212551724165,0.1208012625575065,6.5328688621521,21,True,True,0.31556007,True,Man,36.0,black,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/009978.jpg,adult
src/data/data/laion_aesthetic_subset_big\009980.jpg,"Matterhorn from Zermatt, Switzerland",340.0,500.0,0.3526431322097778,6.295319508353714e-06,0.0229876674711704,6.568861961364746,4,True,True,0.3410187661647796,True,Man,29.0,black,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/009980.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\009983.jpg,"Flowers for mom !! by Inna Fangel - Babies & Children Child Portraits ( love, child, red, children, flowers summer, happiness, poppies, flowers, boy )",285.0,285.0,0.3478437662124634,1.4346614079840949e-05,0.081279419362545,6.556419372558594,25,True,True,0.3390185832977295,True,Man,19.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/009983.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\009986.jpg,Italian Cafe Painting Tutorial Watercolor Painting tutorial,2000.0,1411.0,0.3438335061073303,6.123779257904971e-06,0.054005429148674,6.542861461639404,7,True,True,0.3308538496494293,True,Man,35.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/009986.jpg,adult
src/data/data/laion_aesthetic_subset_big\009990.jpg,Toco Sunrise by Gregory Scott,450.0,299.0,0.3105972409248352,1.7984845044338726e-06,0.071524292230606,6.733996391296387,5,True,True,0.3065385,True,Man,34.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/009990.jpg,adult
src/data/data/laion_aesthetic_subset_big\009991.jpg,Winter at Hanoi No.3 by Direk Kingnok,640.0,467.0,0.3203188478946686,1.3672627119376557e-06,0.0796743631362915,7.1019673347473145,7,True,True,0.3319054841995239,True,Man,33.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/009991.jpg,adult
src/data/data/laion_aesthetic_subset_big\009993.jpg,"Crofton by Chris Timmerman - Landscapes Starscapes ( field, stars, hay, agriculture, night, milky way,  )",285.0,285.0,0.3374575078487396,6.228655820450513e-06,0.1789305061101913,6.5292158126831055,16,True,True,0.3389602601528168,True,Man,38.0,asian,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/009993.jpg,adult
src/data/data/laion_aesthetic_subset_big\009995.jpg,Photo in Landscape #moaz street (old cairo ),2048.0,1325.0,0.3279893696308136,3.56552773155272e-05,0.0508177913725376,6.569335460662842,8,True,True,0.2994319200515747,True,Man,37.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/009995.jpg,adult
src/data/data/laion_aesthetic_subset_big\009996.jpg,Milky Way above the Himalaya | by Anton Jankovoy (www.jankovoy.com),500.0,333.0,0.3225475251674652,1.894859451567754e-06,0.1379460394382476,6.7952189445495605,10,True,True,0.33351493,True,Man,39.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/009996.jpg,adult
src/data/data/laion_aesthetic_subset_big\009997.jpg,"Triplet Falls, Great Otway National Park, Victoria. Triple Beams by Dylan Gehlken on 500px",600.0,900.0,0.3160012662410736,2.36989626500872e-06,0.0936517715454101,6.586002826690674,14,True,True,0.33169517,True,Man,30.0,black,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/009997.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\009999.jpg,"Robert Johnson, From the other side of the mirror, koop radio",496.0,372.0,0.3374277353286743,2.4507464786438504e-06,0.3791134059429168,6.568073749542236,11,True,True,0.3002364635467529,True,Man,28.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/009999.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\010001.jpg,log cabin: Shelter and Mount Cook  New Zealand,450.0,253.0,0.3623831868171692,6.148500688141212e-05,0.0783131942152977,6.523229122161865,8,True,True,0.3706596,True,Man,42.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010001.jpg,adult
src/data/data/laion_aesthetic_subset_big\010004.jpg,Female Painting - Faith by George Dunlop Leslie,513.0,900.0,0.3691759705543518,0.0008281767368316,0.0521707534790039,6.544061183929443,8,True,True,0.3325898647308349,True,Woman,28.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010004.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\010007.jpg,mountain landscape paintings painting workshop with svetlana kanyo quot landscape with,474.0,347.0,0.317461758852005,1.3595204961802665e-07,0.0517578609287738,6.522218227386475,11,True,True,0.3106375932693481,True,Man,37.0,asian,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010007.jpg,adult
src/data/data/laion_aesthetic_subset_big\010011.jpg,"Widely branching Bristlecone Pine. Ancient Bristlecone Pine Forest, California.",800.0,320.0,0.3327072262763977,2.1870957880310016e-06,0.069327063858509,6.665850639343262,9,True,True,0.3222244679927826,True,Man,33.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010011.jpg,adult
src/data/data/laion_aesthetic_subset_big\010020.jpg,"Morning light and clouds over icebergs near Coronation Island, South Orkney Islands, Southern Ocean.",800.0,534.0,0.3323387801647186,4.083181465830421e-06,0.17847241461277,6.512023448944092,14,True,True,0.3360501825809479,True,Man,29.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010020.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\010024.jpg,Woman in a garden by Daniel Ridgway Knight,549.0,654.0,0.3573617041110992,0.0015041232109069,0.1244925111532211,6.533183574676514,8,True,True,0.3537875413894653,True,Man,34.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010024.jpg,adult
src/data/data/laion_aesthetic_subset_big\010027.jpg,"Montmartre dream ~ Paris, France Artist: Awesome Founders: - Best Places to Visit X Beautiful World, Beautiful Places, Wonderful Places, Wonderful Picture, Tour Eiffel, Belle Photo, Scenery, Around The Worlds, Instagram",235.0,353.0,0.3159022033214569,6.821432634751545e-06,0.1637092977762222,6.855868816375732,31,True,True,0.3563846349716186,True,Man,41.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010027.jpg,adult
src/data/data/laion_aesthetic_subset_big\010031.jpg,"Albany, TX: Camping under the big, bright Texas stars should be on every travel bucket list. With over 80 state parks, you'll find plenty of wide-open spaces for your next camping trip. https://bit.ly/30PedFn  📷 by: @telanggaurang",550.0,366.0,0.3541915416717529,1.780922684702091e-05,0.1422319263219833,6.526267528533936,36,True,True,0.376100480556488,True,Man,32.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010031.jpg,adult
src/data/data/laion_aesthetic_subset_big\010037.jpg,Would make an actually beautiful Daenerys without the giant mouth like awful Emilia Clarke.,736.0,736.0,0.3263051509857178,0.0022110641002655,0.4365396499633789,6.898477077484131,14,True,True,0.32502595,True,Woman,32.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010037.jpg,adult
src/data/data/laion_aesthetic_subset_big\010038.jpg,"The Israelites passing through the Wilderness, preceded by the Pillar of Light",400.0,279.0,0.293822169303894,1.3748831406701356e-06,0.1414105594158172,6.710145473480225,12,True,True,0.301675796508789,True,Man,38.0,middle eastern,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010038.jpg,adult
src/data/data/laion_aesthetic_subset_big\010039.jpg,Lucille Ball art - I Love Lucy & Chocolate painting by Melody-Owens,580.0,742.0,0.3679122924804687,0.0078286528587341,0.5,6.710445880889893,12,True,True,0.35394812,True,Man,32.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010039.jpg,adult
src/data/data/laion_aesthetic_subset_big\010041.jpg,"the groom raunak!:anita dongre timeless, shyamal and bhumika, anushree reddy, banga studios",3280.0,4928.0,0.3344501256942749,0.000188261270523,0.2092532962560653,6.547868251800537,12,True,True,0.3173448741436004,True,Man,24.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010041.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\010043.jpg,"""American Legacy Fine Arts presents """"At the Dock"""" a painting by Albin Veselka.""",225.0,225.0,0.3426656723022461,1.8369401288964585e-07,0.1828815042972564,6.613236427307129,13,True,True,0.3055779039859772,True,Man,27.0,middle eastern,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010043.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\010044.jpg,"Grapes & Silver by Sue Foell, opa",1920.0,1454.0,0.3504313826560974,8.904519290808821e-07,0.0158342998474836,6.627784252166748,7,True,True,0.3555441498756408,True,Man,35.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010044.jpg,adult
src/data/data/laion_aesthetic_subset_big\010046.jpg,"""""""Little Boathouse"""" original fine art by Jeanne Strohrmann""",798.0,999.0,0.3700719773769378,4.864773654844612e-05,0.2418392449617386,6.703575611114502,8,True,True,0.3446513414382934,True,Man,34.0,black,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010046.jpg,adult
src/data/data/laion_aesthetic_subset_big\010048.jpg,"Grizzly bear, British Columbia, Canada",900.0,600.0,0.3227086067199707,1.7658529714026372e-06,0.1026492714881897,6.559994220733643,5,True,True,0.31349176,True,Man,37.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010048.jpg,adult
src/data/data/laion_aesthetic_subset_big\010049.jpg,edward hopper magany1,1024.0,719.0,0.3292658925056457,1.3011094779358244e-05,0.0678560435771942,6.616325378417969,3,True,True,0.32115853,True,Man,39.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010049.jpg,adult
src/data/data/laion_aesthetic_subset_big\010051.jpg,"Jules Bastien-Lepage, Le Père Jacques (Woodgatherer), 1881. Oil on canvas. Layton Art Collection, Gift of Mrs. E. P. Allis and her daughters in memory of Edward Phelps Allis. Photo credit John R. Glembin",720.0,768.0,0.3417564332485199,1.4989380360930228e-05,0.0420196615159511,6.726311206817627,33,True,True,0.33088607,True,Man,36.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010051.jpg,adult
src/data/data/laion_aesthetic_subset_big\010052.jpg,Finalist Fashion- Lady In Red,335.0,499.0,0.3075934648513794,0.005830705165863,0.1519003510475158,6.898510932922363,5,True,True,0.3126939833164215,True,Woman,31.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010052.jpg,adult
src/data/data/laion_aesthetic_subset_big\010053.jpg,The Taj Mahal. Evening. Vasily Vereshchagin,800.0,598.0,0.3447747230529785,4.848005119129084e-06,0.1430832594633102,6.675576686859131,6,True,True,0.3628169894218445,True,Man,37.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010053.jpg,adult
src/data/data/laion_aesthetic_subset_big\010054.jpg,Minimalist Text Signs - stradina a St Paul de Vence by Guido Borelli,333.0,400.0,0.3157281577587127,1.9192939362255856e-06,0.03547378256917,7.076888084411621,13,True,True,0.3140421211719513,True,Man,35.0,middle eastern,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010054.jpg,adult
src/data/data/laion_aesthetic_subset_big\010056.jpg,"Contentment Jigsaw Puzzle 1,000+ Pieces Nicky Boehme - Mr Puzzle Head",593.0,459.0,0.3417278528213501,0.0004403591156005,0.0503022894263267,6.687379837036133,11,True,True,0.3212007880210876,True,Man,33.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010056.jpg,adult
src/data/data/laion_aesthetic_subset_big\010057.jpg,Cathedral Rock Cloud reflection  3 by Tom Clark,525.0,350.0,0.3691393136978149,2.809177033213928e-07,0.2531323432922363,6.547110080718994,8,True,True,0.3448812,True,Man,36.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010057.jpg,adult
src/data/data/laion_aesthetic_subset_big\010060.jpg,Fototapeta Siberian Tiger in the snow (Panthera tigris),500.0,334.0,0.3689248263835907,1.1226441529288422e-05,0.4277630150318146,6.730437278747559,8,True,True,0.354906290769577,True,Man,36.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010060.jpg,adult
src/data/data/laion_aesthetic_subset_big\010063.jpg,"Alluring, elegant lady over the sand&water storm Banque d'images",450.0,283.0,0.3051379024982452,0.0043525397777557,0.1437579542398452,6.824328899383545,9,True,True,0.30347565,True,Man,33.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010063.jpg,adult
src/data/data/laion_aesthetic_subset_big\010064.jpg,Camille Claudel: Watercolor And Graphitint Pencil For,905.0,1024.0,0.3620960116386413,8.392490599362645e-06,0.4434374868869781,6.805624008178711,7,True,True,0.3306342959403991,True,Woman,33.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010064.jpg,adult
src/data/data/laion_aesthetic_subset_big\010066.jpg,"Don Bradford; Afternoon Rain  Point Clear, 2007, Original Watercolor, 27 x 24 inches. Artwork description: 241        Gulf Storm rolls through Point Clear Alabama.  ...",322.0,228.0,0.3010800778865814,2.3759612304274924e-06,0.3168895244598388,6.720010280609131,24,True,True,0.2999354,True,Man,42.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010066.jpg,adult
src/data/data/laion_aesthetic_subset_big\010068.jpg,The Lonely Mountain by HelenKei,437.0,250.0,0.3118306696414947,0.0001488924026489,0.1756355464458465,6.571169853210449,5,True,True,0.2999629378318786,True,Man,36.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010068.jpg,adult
src/data/data/laion_aesthetic_subset_big\010073.jpg,"Beautiful Shirley Temple ca. 1943, wearing a peplum dress with a lovely floral motif.",236.0,324.0,0.2813225090503692,0.0009574592113494,0.4057519435882568,6.648195743560791,14,True,True,0.3016130030155182,True,Woman,27.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010073.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\010074.jpg,Linn Cove Viaduct,500.0,333.0,0.3379558324813843,4.459212050278438e-06,0.0696853846311569,6.521442413330078,3,True,True,0.3170032501220703,True,Man,34.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010074.jpg,adult
src/data/data/laion_aesthetic_subset_big\010075.jpg,"Gary Hart Photography: White Gold, Half Dome Reflection, Yosemite",680.0,453.0,0.323520690202713,7.228795766422991e-07,0.0986125543713569,6.524332523345947,9,True,True,0.2996188998222351,True,Man,33.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010075.jpg,adult
src/data/data/laion_aesthetic_subset_big\010076.jpg,Australian Gum Trees Painting by artsaus Oil painting,900.0,714.0,0.3369829058647156,2.4376627152378205e-06,0.2512116432189941,6.544788360595703,8,True,True,0.33183762,True,Man,38.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010076.jpg,adult
src/data/data/laion_aesthetic_subset_big\010078.jpg,Judy Garland in one of the Andy Hardy movies,236.0,330.0,0.3319855332374573,0.0091212689876556,0.2636725604534149,6.510042190551758,9,True,True,0.30293414,True,Woman,33.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010078.jpg,adult
src/data/data/laion_aesthetic_subset_big\010079.jpg,Saguaro Painting - Standing Tall by Cody DeLong,560.0,900.0,0.3636036217212677,4.747790853798506e-07,0.0694319531321525,6.606509685516357,8,True,True,0.3614507615566253,True,Man,36.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010079.jpg,adult
src/data/data/laion_aesthetic_subset_big\010081.jpg,Waterfall by Sihina Lahiru - Landscapes Waterscapes,270.0,270.0,0.32838174700737,7.490720236091874e-06,0.2267293483018875,6.545263290405273,7,True,True,0.3133598,True,Man,35.0,middle eastern,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010081.jpg,adult
src/data/data/laion_aesthetic_subset_big\010087.jpg,7 bedroom designs to inspire your next favorite style for Eco friendly bedroom ideas,1200.0,800.0,0.3226332664489746,0.003141313791275,0.0199864134192466,6.500207901000977,14,True,True,0.3164928,True,Man,35.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010087.jpg,adult
src/data/data/laion_aesthetic_subset_big\010088.jpg,"""""""Timeless Tuscany"""" original fine art by Dreama Tolle Perry""",600.0,300.0,0.3367311060428619,7.145507879613433e-06,0.2524241507053375,6.665524482727051,9,True,True,0.3106802701950073,True,Man,34.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010088.jpg,adult
src/data/data/laion_aesthetic_subset_big\010089.jpg,definitelydope:  The Dent du Geant from above Val Veni (Explored) (by Steve Thompson images),500.0,333.0,0.3398842513561249,2.907609086832963e-06,0.0860806033015251,6.5954766273498535,14,True,True,0.3247888386249542,True,Man,33.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010089.jpg,adult
src/data/data/laion_aesthetic_subset_big\010091.jpg,Lone Tree on Llyn Padarn by Vemsteroo - Monthly Pro Vol 24 Photo Contest,236.0,354.0,0.3626761436462402,6.161008059279993e-07,0.11517134308815,6.51068115234375,14,True,True,0.3649856448173523,True,Man,27.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010091.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\010092.jpg,"""""""""""""""Roman Light"""""""", 4 March 2016 By thomas w. schaller - watercolor artist, from NYC""""""",236.0,326.0,0.3102427721023559,2.4504834073013626e-07,0.0980696678161621,6.863799095153809,14,True,True,0.3610463142395019,True,Woman,29.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010092.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\010096.jpg,california light panorama color nature sunrise landscape nikon adventure journey yosemite halfdome yosemitenationalpark glacierpoint easternsierras cloudsrest sunstar,499.0,270.0,0.3229646682739258,9.161133220914052e-07,0.0531522072851657,6.6027445793151855,17,True,True,0.3172156,True,Man,34.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010096.jpg,adult
src/data/data/laion_aesthetic_subset_big\010098.jpg,"Gary Hart Photography: Winter Moonrise, Full Moon and Half Dome, Yosemite",524.0,349.0,0.3766561150550842,1.3439833992379135e-06,0.1907546073198318,6.664055824279785,11,True,True,0.350416,True,Man,42.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010098.jpg,adult
src/data/data/laion_aesthetic_subset_big\010100.jpg,View From The Veranda by Peter Bell,400.0,400.0,0.3218047618865967,4.016934326500632e-06,0.028296623378992,6.501150131225586,7,True,True,0.3022627234458923,True,Man,36.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010100.jpg,adult
src/data/data/laion_aesthetic_subset_big\010104.jpg,"On the Canal, Bruges",268.0,400.0,0.3243543803691864,4.0838546766508443e-08,0.2487949132919311,6.591204643249512,4,True,True,0.3093105554580688,True,Man,31.0,middle eastern,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010104.jpg,adult
src/data/data/laion_aesthetic_subset_big\010105.jpg,Mormon milky way thisworldexists this world exists eric bennett milky way northern lights,1080.0,1620.0,0.3114640712738037,5.648679507430643e-05,0.1131151169538497,6.57408332824707,13,True,True,0.30780533,True,Man,36.0,black,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010105.jpg,adult
src/data/data/laion_aesthetic_subset_big\010107.jpg,"Painting of young woman dressed in white gown in style of 1910, standing amid a cluster of tall rose bushes of different colors. Over her arm she carries a basket. With her other hand she cups a pink rose.",800.0,531.0,0.3169296681880951,9.506994160801696e-07,0.0335977710783481,6.721457004547119,39,True,True,0.3317483,True,Man,39.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010107.jpg,adult
src/data/data/laion_aesthetic_subset_big\010109.jpg,Milky Way Dolomites night tent stars mountain,1920.0,1179.0,0.3439867496490478,1.5802638699824456e-06,0.1782301515340805,6.667926788330078,7,True,True,0.35299265,True,Man,36.0,asian,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010109.jpg,adult
src/data/data/laion_aesthetic_subset_big\010110.jpg,An awesome glowing sunset over Bass Strait and the Twelve Apostles features in this quality high resolution print.<br /> <br /> Code: HAVS0007<br /> <br /> Limited Edition of 125 Prints,1000.0,333.0,0.3098686039447784,3.133791688014753e-05,0.327832281589508,6.500443458557129,31,True,True,0.3098914623260498,True,Man,35.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010110.jpg,adult
src/data/data/laion_aesthetic_subset_big\010111.jpg,Kevin Klein - Boots with Flowers,526.0,421.0,0.3329564034938812,1.861544944858906e-07,0.2969966530799866,6.648178577423096,6,True,True,0.32158846,True,Man,33.0,black,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010111.jpg,adult
src/data/data/laion_aesthetic_subset_big\010113.jpg,"Angel. Painting by Russian artist Alexey Ezhov, St. Petersburg",500.0,507.0,0.3079237937927246,1.1655408343358433e-05,0.0644262880086898,6.66486406326294,9,True,True,0.3097803592681885,True,Man,38.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010113.jpg,adult
src/data/data/laion_aesthetic_subset_big\010114.jpg,Premium Cabinets Bathroom Kitchen Cabinetry Decora Kitchen Design Kitchen Cabinet Styles Stylish Kitchen,2400.0,1600.0,0.3017649054527282,0.0022591054439544,0.0601526610553264,6.528065204620361,13,True,True,0.3043662309646606,True,Man,35.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010114.jpg,adult
src/data/data/laion_aesthetic_subset_big\010116.jpg,"Iceland, the best aerial panoramas",450.0,450.0,0.3260641396045685,6.129049324954394e-06,0.1035762578248977,6.530704498291016,5,True,True,0.3299997746944427,True,Man,29.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010116.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\010120.jpg,"trees, Peder Monsted, forest, River, viewes, painting",2560.0,1600.0,0.3530276417732239,4.591231288486597e-07,0.0861326530575752,6.679098606109619,7,True,True,0.3318160474300384,True,Man,32.0,asian,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010120.jpg,adult
src/data/data/laion_aesthetic_subset_big\010123.jpg,Snow Leopard Painting  - Snow Leopard Fine Art Print,1280.0,1280.0,0.3461465537548065,1.293834975513164e-05,0.0996101051568985,6.602465152740479,9,True,True,0.3086286,True,Man,39.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010123.jpg,adult
src/data/data/laion_aesthetic_subset_big\010128.jpg,"""""""The Waitress,"""" William Mcgregor Paxton, 1923, oil on canvas""",236.0,285.0,0.3337776958942413,7.078989710862516e-06,0.0727157965302467,6.504692554473877,9,True,True,0.3340996205806732,True,Man,30.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010128.jpg,young_adult
src/data/data/laion_aesthetic_subset_big\010135.jpg,JT236 - Sarah's Sewing Machine,760.0,553.0,0.3157314658164978,1.213531504618004e-06,0.1682293564081192,6.592845916748047,5,True,True,0.2996578216552734,True,Man,34.0,white,/content/Debiasing-and-Improving-the-Robustness-of-CLIP-like-Models/src/data/data/laion_aesthetic_subset_big/010135.jpg,adult
